author,views,date,order
Gwendolyn Brooks,138.9,8/1/2016,14
Gwendolyn Brooks,198.4,9/1/2016,15
Gwendolyn Brooks,232.2,10/1/2016,16
Gwendolyn Brooks,237.0,11/1/2016,17
Gwendolyn Brooks,231.5,12/1/2016,18
Gwendolyn Brooks,322.0,1/1/2017,19
Gwendolyn Brooks,625.5,2/1/2017,20
Gwendolyn Brooks,366.2,3/1/2017,21
Gwendolyn Brooks,290.2,4/1/2017,22
Gwendolyn Brooks,321.1,5/1/2017,23
Gwendolyn Brooks,419.2,6/1/2017,24
Gwendolyn Brooks,158.6,7/1/2017,25
Gwendolyn Brooks,181.0,8/1/2017,26
Gwendolyn Brooks,224.5,9/1/2017,27
Gwendolyn Brooks,242.2,10/1/2017,28
Gwendolyn Brooks,267.8,11/1/2017,29
Gwendolyn Brooks,225.7,12/1/2017,30
Gwendolyn Brooks,304.8,1/1/2018,31
Gwendolyn Brooks,574.5,2/1/2018,32
Gwendolyn Brooks,334.8,3/1/2018,33
Gwendolyn Brooks,307.4,4/1/2018,34
Gwendolyn Brooks,278.3,5/1/2018,35
Gwendolyn Brooks,239.6,6/1/2018,36
Gwendolyn Brooks,149.3,7/1/2018,37
Gwendolyn Brooks,172.3,8/1/2018,38
Gwendolyn Brooks,195.7,9/1/2018,39
Gwendolyn Brooks,219.2,10/1/2018,40
Gwendolyn Brooks,229.2,11/1/2018,41
Gwendolyn Brooks,210.1,12/1/2018,42
Gwendolyn Brooks,275.0,1/1/2019,43
Gwendolyn Brooks,614.3,2/1/2019,44
Gwendolyn Brooks,295.5,3/1/2019,45
Gwendolyn Brooks,277.1,4/1/2019,46
Gwendolyn Brooks,233.4,5/1/2019,47
Gwendolyn Brooks,195.1,6/1/2019,48
Gwendolyn Brooks,146.0,7/1/2019,49
Gwendolyn Brooks,154.1,8/1/2019,50
Gwendolyn Brooks,199.2,9/1/2019,51
Gwendolyn Brooks,284.6,10/1/2019,52
Gwendolyn Brooks,242.0,11/1/2019,53
Gwendolyn Brooks,202.0,12/1/2019,54
Gwendolyn Brooks,320.4,1/1/2020,55
Gwendolyn Brooks,620.8,2/1/2020,56
Gwendolyn Brooks,256.4,3/1/2020,57
Gwendolyn Brooks,253.0,4/1/2020,58
Gwendolyn Brooks,289.0,5/1/2020,59
Gwendolyn Brooks,388.1,6/1/2020,60
Gwendolyn Brooks,196.4,7/1/2020,61
Gwendolyn Brooks,189.7,8/1/2020,62
Gwendolyn Brooks,236.4,9/1/2020,63
Gwendolyn Brooks,240.3,10/1/2020,64
Gwendolyn Brooks,264.7,11/1/2020,65
Gwendolyn Brooks,203.9,12/1/2020,66
Gwendolyn Brooks,306.3,1/1/2021,67
Gwendolyn Brooks,748.2,2/1/2021,68
Gwendolyn Brooks,338.9,3/1/2021,69
Gwendolyn Brooks,249.6,4/1/2021,70
Gwendolyn Brooks,207.5,5/1/2021,71
Gwendolyn Brooks,189.9,6/1/2021,72
Gwendolyn Brooks,148.5,7/1/2021,73
Gwendolyn Brooks,167.7,8/1/2021,74
Gwendolyn Brooks,277.2,9/1/2021,75
Gwendolyn Brooks,238.7,10/1/2021,76
Gwendolyn Brooks,267.1,11/1/2021,77
Gwendolyn Brooks,251.2,12/1/2021,78
Gwendolyn Brooks,311.6,1/1/2022,79
Gwendolyn Brooks,590.3,2/1/2022,80
Gwendolyn Brooks,526.5,3/1/2022,81
Henry Dumas,31.1,7/1/2015,1
Henry Dumas,27.8,8/1/2015,2
Henry Dumas,20.9,9/1/2015,3
Henry Dumas,41.7,10/1/2015,4
Henry Dumas,23.6,11/1/2015,5
Henry Dumas,19.8,12/1/2015,6
Henry Dumas,21.0,1/1/2016,7
Henry Dumas,33.1,2/1/2016,8
Henry Dumas,22.2,3/1/2016,9
Henry Dumas,22.6,4/1/2016,10
Henry Dumas,20.5,5/1/2016,11
Henry Dumas,20.5,6/1/2016,12
Henry Dumas,30.6,7/1/2016,13
Henry Dumas,23.6,8/1/2016,14
Henry Dumas,21.6,9/1/2016,15
Henry Dumas,27.1,10/1/2016,16
Henry Dumas,23.7,11/1/2016,17
Henry Dumas,19.4,12/1/2016,18
Henry Dumas,21.2,1/1/2017,19
Henry Dumas,25.1,2/1/2017,20
Henry Dumas,21.1,3/1/2017,21
Henry Dumas,20.3,4/1/2017,22
Henry Dumas,18.9,5/1/2017,23
Henry Dumas,15.2,6/1/2017,24
Henry Dumas,18.8,7/1/2017,25
Henry Dumas,19.5,8/1/2017,26
Henry Dumas,17.9,9/1/2017,27
Henry Dumas,27.8,10/1/2017,28
Henry Dumas,80.1,11/1/2017,29
Henry Dumas,19.1,12/1/2017,30
Henry Dumas,22.0,1/1/2018,31
Henry Dumas,26.4,2/1/2018,32
Henry Dumas,24.3,3/1/2018,33
Henry Dumas,22.5,4/1/2018,34
Henry Dumas,22.6,5/1/2018,35
Henry Dumas,17.0,6/1/2018,36
Henry Dumas,21.1,7/1/2018,37
Henry Dumas,17.7,8/1/2018,38
Henry Dumas,23.4,9/1/2018,39
Henry Dumas,20.8,10/1/2018,40
Henry Dumas,23.9,11/1/2018,41
Henry Dumas,24.4,12/1/2018,42
Henry Dumas,22.1,1/1/2019,43
Henry Dumas,29.3,2/1/2019,44
Henry Dumas,25.2,3/1/2019,45
Henry Dumas,37.1,4/1/2019,46
Henry Dumas,24.7,5/1/2019,47
Henry Dumas,24.0,6/1/2019,48
Henry Dumas,25.1,7/1/2019,49
Henry Dumas,229.3,8/1/2019,50
Henry Dumas,31.1,9/1/2019,51
Henry Dumas,26.5,10/1/2019,52
Henry Dumas,27.1,11/1/2019,53
Henry Dumas,24.1,12/1/2019,54
Henry Dumas,27.6,1/1/2020,55
Henry Dumas,38.0,2/1/2020,56
Henry Dumas,21.4,3/1/2020,57
Henry Dumas,23.2,4/1/2020,58
Henry Dumas,40.2,5/1/2020,59
Henry Dumas,114.0,6/1/2020,60
Henry Dumas,53.1,7/1/2020,61
Henry Dumas,45.5,8/1/2020,62
Henry Dumas,39.1,9/1/2020,63
